ID,drug_id,drug_smiles
796,103905034,Cc1cc(NC(=O)Cc2ccc(cc2)c3cccc4[nH]nc(N)c34)ccc1F
797,103905035,Cc1ccc(F)c(NC(=O)Nc2ccc(c(F)c2)c3cccc4[nH]nc(N)c34)c1
798,103905036,CCCC(=O)Nc1n[nH]c2ccc(cc12)c3cccc(F)c3F
799,103905037,CCOCC(C)Oc1cccc2[nH]nc(N)c12
800,103905038,Nc1n[nH]c2c(Cl)cccc12
801,103905039,C(Sc1nc(n[nH]1)c2ccncc2)c3ccccc3
802,103905040,NC(=O)c1cc2ccncc2s1
803,103905041,NC(=O)c1cc2c(cncc2s1)c3ccccc3
804,103905042,NC(=O)c1cc2c(cncc2s1)c3cccc(F)c3
805,103905043,NC(=O)c1cc2c(cncc2s1)c3ccc(Br)c(F)c3F
806,103905044,NC(=O)c1cc2c(cncc2s1)c3ccc(F)cc3F
807,103905045,NC(=O)c1cc2c(Oc3cccc(F)c3)cncc2s1
808,103905046,NC(=O)c1cc2c(Oc3ccc(Br)cc3)cncc2s1
809,103905047,CS(=O)(=O)c1ccc(cc1)c2cncc3sc(cc23)C(=O)N
810,103905048,NC(=O)c1cc2c(cncc2s1)c3cc(cc(c3)C(F)(F)F)C(F)(F)F
811,103905049,OC(=O)c1cc2c(cncc2s1)c3cccc(F)c3
812,103905050,OC(=O)c1cc2c(cncc2s1)c3ccccc3
813,103905051,CCS(=O)(=O)c1ccc(cc1)c2cncc3sc(cc23)C(=O)N
814,103905052,COC(=O)c1cc2c(cncc2s1)c3cccc(F)c3
815,103905053,Clc1cccc(c1)c2cn3C(=O)NC=C(I)c3n2
816,103905055,O=C(Nc1cc2C(=O)NN=Cc3c[nH]c(c1)c23)[C@@H]4C[C@H]4c5ccccc5
817,103905056,CN1CCN(CC1)c2nc(C3=C(C(=O)NC3=O)c4c[nH]c5ccccc45)c6ccccc6n2
818,103905057,O=C1NC(=O)C(=C1c2c[nH]c3ccccc23)c4nc(nc5ccccc45)N6CCNCC6
819,103905058,COc1ccc(cc1OC)C(=O)Nc2ccccc2C(=O)O
820,103905059,O=C(Nc1ccccc1N2CCCC2)c3ccc4ccccc4n3
821,103905060,Cc1c(O)ccc2\C(=N/NC(=O)Cc3cccc4ccccc34)\CCCc12
822,103905061,CC(C)S(=O)(=O)n1c(N)nc2ccc(cc12)c3c(nc4sccn34)c5ccc(F)cc5
823,103905062,CC(C)Cn1c(N)nc2ccc(cc12)c3c(nc4sccn34)c5ccc(F)cc5
824,103905063,CC(C)Cn1c(N)nc2c(F)cc(cc12)c3c(nc4sccn34)c5ccc(F)cc5
825,103905064,Nc1nc2ccc(cc2n1CC3CC3)c4c(nc5sccn45)c6ccc(F)cc6
826,103905065,Fc1ccc(cc1)c2nc3sccn3c2c4ccncc4
827,103905066,CC(C)n1nnc2ccc(cc12)c3c(nc4occn34)c5ccc(F)cc5F
828,103905067,CC(C)(O)Cc1nnc2ccc(nn12)c3c(nc4occn34)c5ccc(F)cc5F
829,103905068,CC(C)c1nnc2ccc(nn12)c3c(nc4CCCn34)c5ccc(F)cc5F
830,103905069,CC(C)(CO)c1nnc2ccc(nn12)c3c(nc4occn34)c5ccc(F)cc5F
831,103905070,CC(C)c1nnc2ccc(nn12)c3c(nc4occn34)c5ccc(F)cc5F
832,103905071,CC(C)(O)c1nnc2ccc(nn12)c3c(nc4occn34)c5ccc(F)cc5F
833,103905072,CCN(CC)CCNc1ccc(O)c2ccccc12
834,103905073,NC(=O)c1cc(c2cccs2)n3nccc3n1
835,103905074,OC(=O)c1cc(c2cccs2)n3nccc3n1
836,103905075,CN(C(=O)C1CCCCC1)c2ccc3c(c2)nc(NC(=O)c4ccc(cc4)C#N)n3CCC(=O)N
837,103905076,CCCCn1c(NC(=O)c2cccc(c2)C#N)nc3cc(ccc13)N(C)C(=O)C4CCCCC4
838,103905077,CN(C(=O)C1CCCCC1)c2ccc3c(c2)nc(NC(=O)c4ccc(cc4)C#N)n3C
839,103905078,CCCCn1c(NC(=O)c2ccc(cc2)C#N)nc3cc(ccc13)N(C)C(=O)C4CCCCC4
840,103905079,OCCCn1c(NC(=O)c2cccc(c2)[N+](=O)[O-])nc3ccccc13
841,103905080,CS(=O)(=O)c1cccc(c1)C(=O)Nc2nc3ccccc3n2CCCO
842,103905081,CC(C)(C)C(=O)Oc1ccc2c(c1)nc(NC(=O)c3cccc(c3)[N+](=O)[O-])n2CCCO
843,103905082,Brc1ccc(\C=C\CNCCNS(=O)(=O)c2cccc3cnccc23)cc1
844,103905083,NCc1cc(Nc2ncnc(n2)c3ccccc3)ccc1O
845,103905084,Oc1cccc(Nc2ncnc3scc(Cl)c23)c1
846,103905085,Oc1ccc(Nc2ncnc3scc(Cl)c23)cc1
847,103905086,Nc1cc(Nc2ccc(O)c(CNC(=O)C(F)(F)F)c2)ncn1
848,103905087,CN(Cc1cc(Cl)c(O)c2ncccc12)C3CCCCC3
849,103905088,CCS(=O)(=O)c1ccc(cc1)c2ccc(cc2)c3n[nH]c4c3Cc5cc(O)c(OC)cc45
850,103905089,C1Oc2ccc(cc2O1)c3ncnc4[nH]ccc34
851,103905090,CC(=O)n1nc(N)c2ccc(Br)cc12
852,103905091,CNC(=O)\C=C\c1cnc(N)c2c(csc12)c3ccc4sc(C)nc4c3
853,103905092,Nc1ccc(cc1)c2csc3c(\C=C\c4nc5ccccc5[nH]4)cnc(N)c23
854,103905093,COc1cc(ccc1NC(=O)c2cc3ccccc3n2C)c4csc5c(\C=C\C(=O)NCCN(C)C)cnc(N)c45
855,103905094,CNC(=O)\C=C\c1cnc(N)c2c(csc12)c3cc(F)c4[nH]c(C)cc4c3
856,103905095,CNC(=O)\C=C\c1cnc(N)c2c(csc12)c3ccc4OCOc4c3
857,103905096,NCCNS(=O)(=O)c1cccc(c1)C(=O)Nc2ccc(cc2)C3=NNC(=O)c4ccccc34
858,103905097,NCCCNS(=O)(=O)c1cccc(c1)C(=O)Nc2ccc(cc2)C3=NNC(=O)c4ccccc34
859,103905098,Nc1ccc2c(C(=O)O)n(nc2c1)c3ccccc3
860,103905099,Cc1n[nH]c2OC(=C(C#N)C(c3ccccc3Br)c12)N
861,103905100,Cc1n[nH]c2NC3=C(C(c4ccccc4F)c12)C(=O)CC(C)(C)C3
862,103905101,Cc1n[nH]c2OC(=C(C#N)C(c3ccccc3I)c12)N
863,103905102,Cc1n[nH]c2OC(=C(C#N)C(c3ccccc3Cl)c12)N
864,103905103,CC(C)(C)c1n[nH]c2OC(=C(C#N)C(c3ccccc3F)c12)N
865,103905104,Cc1n[nH]c2OC(=C(C#N)C(c3ccccc3F)c12)N
866,103905105,Cc1cccc(CNC(=O)c2cnn3c(ccnc23)c4ccccc4)c1C
867,103905106,[O-][N+](=O)c1cnc(NC(=O)NCc2ccccc2)s1
868,103905107,Oc1cc(O)cc(\C=C\c2ccc(O)c(O)c2)c1
869,103905108,Oc1ccc(\C=C(/C#N)\C(=O)NCc2ccccc2)cc1O
870,103905109,O=C1Nc2ccccc2/C/1=C/c3c[nH]c4ccccc34
871,103905110,COc1ccc2[nH]cc(\C=C\3/C(=O)Nc4ccccc34)c2c1
872,103905111,Oc1ccc(cc1)c2ccc3\C(=C\c4ccc[nH]4)\C(=O)Nc3c2
873,103905112,Cc1cc(C)c(\C=C\2/C(=O)Nc3ccccc23)[nH]1
874,103905113,Cc1[nH]c(\C=C\2/C(=O)Nc3ccccc23)c(C)c1CCC(=O)O
875,103905114,CC(C)OC1=NNC(=O)/C/1=C/c2c[nH]c3ccccc23
876,103905115,O=C1Nc2ccccc2/C/1=C\c3ccc[nH]3
877,103905116,O=C1Nc2ccccc2/C/1=C/c3ccc[nH]3
878,103905117,COc1ccc2NC(=O)\C(=C/c3c[nH]cn3)\c2c1
879,103905118,FC(F)(F)c1ccc(Cl)c(NC(=O)CCC(=O)N\N=C/c2c[nH]c3ccccc23)c1
880,103905119,COc1cccc(c1)[C@@H](C)NC(=O)N2CCC(=CC2)c3c[nH]c4ncccc34
881,103905120,COc1cccc(c1)[C@@H](C)NC(=O)c2ccc(cc2OC)c3ccncc3F
882,103905121,COc1cccc(c1)[C@@H](C)NC(=O)c2ccc(cc2)c3ccncn3
883,103905122,Fc1cccc(CNc2ncnc3[nH]cnc23)c1
884,103905123,N(c1ccccc1)c2ncnc3ccccc23
885,103905124,CC(C)n1cnc2c(NCc3ccccc3)nc(NCCO)nc12
886,103905125,CC[C@@H](CO)Nc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1
887,103905126,Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc12
888,103905127,CC[C@H](CO)Nc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1
889,103905128,OC(=O)c1ccc(cc1O)N2C(=O)c3ccccc3C2=O
890,103905129,COc1ccc(CCN(C)C(=O)CCc2ccc(Cl)c(Cl)c2)cc1OC
891,103905130,OC(=O)C1CN(Cc2ccc(OCc3ccc(Cl)cc3Cl)cc2)C1
892,103905131,Cc1cc(OCc2ccc(Cl)c(Cl)c2)ccc1CN3CC(C3)C(=O)O
893,103905132,Fc1ccc(cc1)c2cnn3C(=O)C=C(Nc23)c4cccc(F)c4
894,103905133,Fc1ccc(cc1)C2=CC(=O)n3ncc(c4ccc(F)cc4)c3N2
895,103905134,Nc1ccc(cc1)C2=CC=CN3C(=O)NN=C23
896,103905135,O=C1NN=C2N1C=CC=C2c3ccccc3
897,103905136,CCCS(=O)(=O)Nc1ccc(cc1)c2ccc3[nH]nc(NC(=O)CC)c3c2
898,103905137,CCCS(=O)(=O)Nc1ccc(cc1)c2ccc3[nH]nc(NC(=O)C)c3c2
899,103905138,CS(=O)(=O)Nc1ccc(Nc2ccc3[nH]nc(N)c3c2)cc1
900,103905140,Cc1cc(c2ccccc2)n(n1)c3cc(N\N=C\c4occc4)ncn3
901,103905141,Nc1nonc1n2nnc(C(=O)N\N=C\c3cccs3)c2c4cccs4
902,103905142,Nc1nonc1n2nnc(C(=O)N\N=C\c3cccs3)c2c4ccccc4
903,103905143,NC(=O)c1ccc(cc1N2CCCCC2)c3ccnc(N)n3
904,103905144,FC(F)(F)c1cccc(CNC2=C(Nc3ccncc3)C(=O)C2=O)c1
905,103905145,CN(C)c1cccc2c(cccc12)S(=O)(=O)N(CCN)c3cncc(c3)c4ccc5cnccc5c4
906,103905146,CN1C(=O)N(c2ccc(cc2)C(C)(C)C#N)c3c1cnc4ccc(cc34)c5cnc6ccccc6c5
907,103905147,CC(=O)c1cccc(c1)c2cnc3ccccc3c2
908,103905148,OCCCOc1cc2OCCCCCOc3nc(NC(=O)Nc2cc1Cl)cnc3C#N
909,103905149,OCCOc1cc2OCCCCCOc3nc(NC(=O)Nc2cc1Cl)cnc3C#N
910,103905150,OCCCc1cc2OCCCCCOc3nc(NC(=O)Nc2cc1Cl)cnc3C#N
911,103905151,Clc1cc2NC(=O)Nc3cnc(C#N)c(OCCCCOc2cc1NCc4cncs4)n3
912,103905152,CS(=O)(=O)Nc1cc2OCCCCCOc3nc(NC(=O)Nc2cc1Cl)cnc3C#N
913,103905153,OCC(O)COc1cc2OCCCCCOc3nc(NC(=O)Nc2cc1Cl)cnc3C#N
914,103905154,Cc1cc(OC[C@@H]2CC[C@@H](C2)C(=O)O)c(NC(=O)Nc3cnc(cn3)C#N)cc1Cl
915,103905155,Cc1cc(OC2CCCC2)c(NC(=O)Nc3cnc(cn3)C#N)cc1Cl
916,103905156,OC1COc2ccc(Cl)cc2NC(=O)Nc3cnc(C#N)c(OCC1O)n3
917,103905157,COc1cc(CN2CCCCC2)c(Cl)cc1NC(=O)Nc3cnc(cn3)C#N
918,103905158,Cc1ccnc(Nc2cc(C)nc(n2)c3ccccc3)c1
919,103905161,CCN1CCN(CC1)c2ccc(Nc3ncc(C)c(Nc4ccc5[nH]ncc5c4)n3)cc2
920,103905162,CCN1CCN(CC1)c2ccc(Nc3ncc(c(Nc4ccc5[nH]ncc5c4)n3)C(F)(F)F)cc2
921,103905163,Oc1[nH]c2ccc(cc2c1c3ccc(CN4CCOCC4)cn3)C#N
922,103905164,Cc1cc(O)nc2[nH]nc(c3cccc(c3)c4cccc(c4)C#N)c12
923,103905165,CCN1C(=N)N(CC(=O)c2ccc(Cl)cc2)c3cccc(CC)c13
924,103905166,CCN1C(=N)N(CC(=O)c2ccc(Br)cc2)c3cccc(CC)c13
925,103905167,O=C1NCCc2[nH]c(cc12)c3ccncc3
926,103905168,Clc1csc2ncnc(Nc3ccccc3)c12
927,103905169,Cc1ccccc1c2c(C(=O)O)n(CCCOc3cccc4ccccc34)c5ccccc25
928,103905170,Cc1cc(C)c(C)c(OCCCc2c([nH]c3c(cccc23)c4ccccc4C)C(=O)O)c1
929,103905171,Cc1nn(C)c(C)c1c2cccc3c(CCCOc4cccc5ccccc45)c([nH]c23)C(=O)O
930,103905172,CC(=C(C)c1cccc2c(CCCOc3cccc(Cl)c3Cl)c([nH]c12)C(=O)O)C
931,103905173,Cc1cccc(Cl)c1c2cccc3c(CCCOc4cccc5ccccc45)c([nH]c23)C(=O)NCCOCCOCCN
932,103905174,Cc1cc(ccc1c2cccc3c(CCCOc4cccc5ccccc45)c([nH]c23)C(=O)O)C(=O)NCCOCCOCCN
933,103905175,Cc1ccccc1c2cccc3c2c(Nc4ccccc4)c(C(=O)O)n3CCCOc5cccc6ccccc56
934,103905176,Cc1ccc(Nc2c(C(=O)O)n(CCCOc3cccc4ccccc34)c5cccc(c6ccccc6C)c25)cc1
935,103905177,CC(CCC(=O)O)(c1ccc(O)c(N)c1)c2ccc(O)c(N)c2
936,103905178,Nc1ccc(c2cccc(O)c12)S(=O)(=O)O
937,103905179,CC(C)(c1cc(Br)c(O)c(I)c1)c2cc(Br)c(O)c(I)c2
938,103905180,Cn1cc(c2ccncn2)c(n1)c3ccc(F)cc3
939,103905181,Oc1cc(O)c(cc1Cl)N2C(=O)Nc3ccc(Br)cc23
940,103905182,CCc1c([nH]c2nccnc12)c3ccc(cc3)C(C)(C)O
941,103905183,Oc1ccc2nc([nH]c2c1)c3ccc(Sc4ccc(cc4)c5nc6ccc(O)cc6[nH]5)cc3
942,103905184,Fc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4
943,103905185,CCOc1nc(cc(N)c1C#N)C(=O)NCc2ccccc2S(=O)(=O)N
944,103905186,CCOc1nc(cc(N)c1C#N)C(=O)NCc2ccncc2
945,103905187,CCOc1nc(cc(N)c1C#N)C(=O)NCc2ccc(cc2)S(=O)(=O)N
946,103905188,CC(=O)Nc1cc(N)c(C#N)c(n1)c2ccccc2
947,103905189,CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N
948,103905190,CC(=O)Nc1cc(N)c(C#N)c(n1)c2ccc3ccccc3c2
949,103905191,CCOc1nc(cc(N)c1C#N)C(=O)NCc2ccc(cc2)S(=O)(=O)C
950,103905192,CC(=O)Nc1cc(N)c(C#N)c(n1)c2ccsc2
951,103905193,CCOc1nc(NC(=O)Cc2cc(OC)c(cc2OC)S(=O)(=O)C)cc(N)c1C#N
952,103905194,CCOc1nc(NC(=O)C)cc(N)c1C#N
953,103905195,CCCOc1nc(NC(=O)C)cc(N)c1C#N
954,103905196,COc1cc(c(OC)cc1CC(=O)Nc2cc(N)c(C#N)c(OC(C)C)n2)S(=O)(=O)C
955,103905197,CCOc1nc(NC(=O)Cc2cc(OC)c(cc2OC)S(=O)(=O)C)cc(N)c1Cl
956,103905198,CCOc1nc(NC(=O)C(C)C)cc(N)c1C#N
957,103905199,CC(C)COc1nc(NC(=O)C)cc(N)c1C#N
958,103905200,Nc1nnc2cccc(c3ccc(C=C)cc3)n12
959,103905201,Nc1nnc2cccc(Cl)n12
960,103905202,Cc1ccc(F)c(c1)c2ccc3nnc(N)n3c2
961,103905203,COC(=O)c1c(N)nc2ccccn12
962,103905204,Cc1cc2nnc(SCc3cn4ccccc4n3)n2c5ccccc15
963,103905205,COc1cc(\C=C/2\SC(=S)NC2=O)ccc1O
964,103905206,COc1cc(\C=C(/C#N)\c2n[nH]c(N)c2C#N)ccc1O
965,103905207,CCOc1ccc(\C=C/2\SC(=N)NC2=O)c(O)c1
966,103905208,COc1ccc(\C=C/2\S\C(=N\c3ccccc3)\NC2=O)cc1O
967,103905209,COc1cc(\C=C\2/S\C(=N/c3ccccc3)\NC2=O)ccc1O
968,103905210,COc1cc(\C=C\2/SC(=O)NC2=O)ccc1O
969,103905211,COc1ccc(\C=C/2\S\C(=N\c3ccccc3)\NC2=O)cc1OC
970,103905212,c1cc2cc(cnc2[nH]1)c3ccc4cn[nH]c4c3
971,103905213,COc1cc(Nc2ncnc(n2)N3CCCc4cc(C)ccc34)cc(OC)c1OC
972,103905214,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1
973,103905215,COc1cc(Nc2nccc(Nc3onc(c3)C4CCCCC4)n2)cc(OC)c1OC
974,103905216,COc1cc(Nc2ncnc(Nc3cc[nH]n3)n2)cc(OC)c1OC
975,103905217,CN(C)CCCN(C)C(=O)C1Cc2[nH]cnc2C3(CCCCC3)N1
976,103905218,CN(CCCNC(=O)Nc1cc(cc(c1)\C(=N\NC(=N)N)\C)\C(=N/NC(=N)N)\C)CCCNC(=O)Nc2cc(cc(c2)\C(=N\NC(=N)N)\C)\C(=N/NC(=N)N)\C
977,103905219,Nc1ncnc2NCCC(=Nc12)c3ccc(NC(=O)Nc4cc(ccc4F)C(F)(F)F)cc3
978,103905220,Nc1ncnc2NCCC(=Nc12)c3ccc(NC(=O)Nc4ccc(F)c(c4)C(F)(F)F)cc3
979,103905221,Cc1nn(c2ccccc2)c3N(O)c4ccc(Cl)cc4C(=O)c13
980,103905222,CC1(C)CC(=O)c2c(C1)occ2C(=O)Nc3ccc(N)cc3
981,103905223,O=C(NC1CCc2c1cccc2N3CCCC3)Nc4cccc5[nH]ncc45
982,103905224,Clc1ccc(OCC2CN(Cc3c[nH]c4ncccc34)CCO2)cc1
983,103905226,Cc1ccc(s1)C2=C(C#N)C(=O)NC(=C2)c3cc(Br)ccc3O
984,103905228,CC1=CC(=O)N2NC=C(C(=O)NCc3ccccc3)C2=N1
985,103905229,Clc1cc2nnc(c3ccccc3)n2cn1
986,103905230,CC(=O)c1cccc(c1)c2ccc3nccn3n2
987,103905231,COc1ccc(cc1OC)c2cc3nccn3c(Nc4ncccc4C(=O)N)n2
988,103905232,Fc1ccc(cn1)c2ccc3nccn3n2
989,103905233,COc1ccc(cc1OC)c2cc3nccn3c(Nc4ccccc4C(=O)N)n2
990,103905234,COc1ccc(\C=C/2\C(=O)ON=C2c3ccc(Br)cc3)cc1
991,103905235,CCOC(=O)C(C(=O)N)C(=S)Nc1ccc(C)cc1
992,103905236,O=C1NC(=S)N(C1=O)c2ccccc2
993,103905237,Cn1cc(C(CN)c2cncc(\C=C\c3ccncc3)c2)c4ccccc14
994,103905238,Cn1cc(C=C2C(=O)Nc3cccnc23)c4ccccc14
995,103905239,CN(C)C[C@@H]1CCn2cc(C3=C(C(=O)NC3=O)c4cn(CCO1)c5ccccc45)c6ccccc26
996,103905240,COc1c(N2CCNC(C)C2)c(F)cc3C(=O)C(=CN(C4CC4)c13)C(=O)O
997,103905241,CC1CSC2=C(C(=O)O)C(=O)c3cc(F)c(N4CC[C@@H](N)C4)c(F)c3N12
998,103905242,CC1CSC2=C(C(=O)O)C(=O)c3cc(F)c(cc3N12)N4CC[C@@H](N)C4
999,103905243,CC1CSC2=C(C(=O)O)C(=O)c3cc(F)c(N4CC[C@H](N)C4)c(F)c3N12
1000,103905244,Nc1nc2c(Cc3ccccc23)s1
1001,103905245,C[C@@H](Oc1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl
1002,103905246,C[C@H](Oc1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl
1003,103905247,CC(Oc1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl
1004,103905248,O=C1NCc2c1cccc2c3ccc(Nc4nc5ccccc5[nH]4)cc3
1005,103905249,CN(C)c1ccc(N)c2ccccc12
1006,103905250,NS(=O)(=O)c1cccc(Nc2ncc3ccn(c4ccccc4)c3n2)c1
1007,103905251,NS(=O)(=O)c1cccc(Nc2ncc3ccn(Cc4ccccc4)c3n2)c1
1008,103905252,OCCCn1cnc(c2ccc(F)cc2)c1c3ccncc3
1009,103905253,Nc1nccc(n1)c2c(ncn2C3CCNCC3)c4ccc(F)cc4
1010,103905254,OCCCn1cnc(c2ccccc2)c1c3ccncc3
1011,103905255,COc1nccc(n1)c2c(ncn2[C@@H]3CC[C@@H](O)CC3)c4ccc(F)cc4
1012,103905256,COc1nccc(n1)c2c(ncn2C3CCNCC3)c4ccc(F)cc4
1013,103905257,COc1nc(N)c(C#N)c(c2ccc(Cl)cc2Cl)c1C#N
1014,103905258,NC(=O)N(c1ccc(C(=O)N)c(n1)c2ccc(F)cc2F)c3c(F)cccc3F
1015,103905259,O=C1NCCc2[nH]c(cc12)c3ccnc(\C=C\c4ccccc4)c3
1016,103905260,O=C1NCCc2[nH]c(cc12)c3ccnc(c3)c4cnc5ccccc5c4
1017,103905261,CNCc1ccc(cc1)c2[nH]c3cc(F)cc4C(=O)NCCc2c34
1018,103905262,Clc1cc(ccn1)c2cc3C(=O)NCCc3[nH]2
1019,103905263,Clc1ccc(CNC2=C(Nc3ccncc3)C(=O)C2=O)cc1Cl
1020,103905264,Oc1cccc2c(ccc(NCc3ccc4OCOc4c3)c12)S(=O)(=O)O
1021,103905265,COc1ccc(CNC2=C(Nc3ccncc3)C(=O)C2=O)c(OC)c1
1022,103905266,CC(C)(C)OC(=O)n1ncc2cc(NC3=C(NCc4ccc(Cl)cc4Cl)C(=O)C3=O)ccc12
1023,103905267,CC(C)(C)OC(=O)n1ncc2cc(NC3=C(NCc4ccc(cc4)S(=O)(=O)N)C(=O)C3=O)ccc12
1024,103905268,O=C1C(=C(Nc2ccncc2)C1=O)NCCc3ccc(Oc4ccccc4)cc3
1025,103905269,CN(C)C(=O)Nc1ccc2nc(c3occc3)c(nc2c1)c4occc4
1026,103905270,CCN(CC)C(=O)Nc1ccc2nc(c3occc3)c(nc2c1)c4occc4
1027,103905271,CC(C)N(C(C)C)C(=O)Nc1ccc2nc(c3occc3)c(nc2c1)c4occc4
1028,103905272,C(Nc1nc(Nc2cc([nH]n2)C3CC3)c4sccc4n1)c5ccccc5
1029,103905273,N#CC[C@@H](C1CCCC1)n2cc(cn2)c3ncnc4[nH]ccc34
1030,103905274,CC(=O)c1ccccc1c2ncnc3[nH]ccc23
1031,103905275,Cc1cc(ccc1F)c2ncnc3[nH]ccc23
1032,103905276,N#CC[C@H](C1CCCC1)n2cc(cn2)c3ncnc4[nH]ccc34
1033,103905277,CN1CC[C@H]([C@@H](O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl
1034,103905278,COc1ccc(cc1)C2=CC(=O)c3c(O)cc(O)cc3O2
1035,103905280,COc1ccc(cc1O)C2=CC(=O)c3c(O)c(OC)c(OC)cc3O2
1036,103905281,Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1
1037,103905282,Nc1ncnc2sccc12
1038,103905283,Nc1cc2nc(cn2cn1)c3ccccc3
1039,103905284,Nc1ncnc2c1sc3ncnc(N)c23
1040,103905285,Nc1nnc(c(N)n1)c2ccccc2
1041,103905286,COc1ccc(cc1)c2cc(nc3ncnc(NC(=O)COCC(=O)O)c23)c4ccccc4
1042,103905287,CSc1ccc2nc3C(=O)NCCc3c(Cl)c2c1
1043,103905288,Cc1c(Cl)c(nc2NC=C(C(=O)O)C(=O)c12)N3CCC(CN)C3
1044,103905289,Cc1nsc2NC=C(C(=O)O)C(=O)c12
1045,103905290,CC(=O)NC1CCN(C1)c2nc3NC=C(C(=O)O)C(=O)c3c(C)c2F
1046,103905291,Cc1c(F)c(nc2NC=C(C(=O)O)C(=O)c12)N3CC[C@@H](N)C3
1047,103905292,CC(=O)N[C@@H]1CCN(C1)c2nc3NC=C(C(=O)O)C(=O)c3c(C)c2F
1048,103905293,CNC1CCN(C1)c2nc3NC=C(C(=O)O)C(=O)c3c(C)c2Br
1049,103905294,[O-][N+](=O)c1cccc(c1)C(=O)N\N=C\c2oc(Sc3nc4ccccc4[nH]3)cc2
1050,103905295,CC(C)(O)c1cn(nn1)c2ccc3[nH]ncc3c2
1051,103905296,C(c1cn(nn1)c2ccc3[nH]ncc3c2)n4nnc5ccccc45
1052,103905297,NC1=CC(=O)NN1c2ccccn2
1053,103905298,CC1=NN(C(=O)/C/1=C\c2c(C)c(C#N)c3nc4ccccc4n3c2O)c5ccc(Cl)c(Cl)c5
1054,103905299,CC1=NN(C(=O)/C/1=C/c2c(C)c(C#N)c3nc4ccccc4n3c2O)c5ccc(cc5)C(=O)O
1055,103905300,Cc1c(C=O)c(O)n2c3ccccc3nc2c1C#N
1056,103905301,CC1=NN(C(=O)/C/1=C/c2c(C)c(C#N)c3nc4ccccc4n3c2O)c5ccccc5
1057,103905302,CC1=NN(C(=O)/C/1=C/c2c(C)c(C#N)c3nc4ccccc4n3c2O)c5cccc(Br)c5
1058,103905303,CCNNc1cc(C)c(C#N)c2nc3ccccc3n12
1059,103905304,CC1=NN(C(=O)/C/1=C/c2c(C)cc3nc4ccccc4n3c2O)c5ccc(cc5)C(=O)O
1060,103905305,O=C1SN(C(=O)N1Cc2ccccc2)c3ccc4OCOc4c3
1061,103905306,Clc1cccc2C(=O)NC=Nc12
1062,103905307,Brc1ccc2N=CNC(=O)c2c1
1063,103905308,NC(=O)c1sc2c(Br)ccc(Cl)c2c1N
1064,103905309,Clc1ccc(Cl)c2c3N=CNC(=O)c3sc12
1065,103905310,CC1=Nc2c(sc3c(Br)ccc(Cl)c23)C(=O)O1
1066,103905311,Cc1nn(C)c2sc3C(=O)NC=Nc3c12
1067,103905312,FC(F)(F)c1sc2C(=O)NC=Nc2c1c3ccccc3
1068,103905313,CCN(CC)CCOc1ccc(Nc2ncc3C=C(C(=O)N(C)c3n2)c4c(Cl)cccc4Cl)cc1
1069,103905314,Brc1ccc(\C=C\C(=O)Nc2cccc3cnccc23)cc1
1070,103905315,Cc1cc(C)c2oc(Nc3ccc(cc3F)c4cccc(C(=O)N)c4N)nc2c1
1071,103905316,COc1cc(ccc1NC(=O)c2cc3ccccc3n2C)c4nn([C@@H]5CC[C@H](CC5)N6CCN(CC6)C(=O)C)c7ncnc(N)c47
1072,103905317,Cc1ccc(C)c(NC(=O)c2cc(nc3ccccc23)c4occc4)c1
1073,103905318,CCOC(=O)C1=C2S\C(=C\c3occc3)\C(=O)N2C(=C(C#N)C1c4occc4)N
1074,103905319,NC(=O)C1=C2S\C(=C/c3occc3)\C(=O)N2C(=C(C#N)C1c4occc4)N
1075,103905320,CCOC(=O)C1=C(N)N2C(=O)\C(=C\c3cccs3)\SC2=C(C1c4cccs4)C(=O)N
1076,103905321,CCOC(=O)C1=C2S\C(=C/c3cccs3)\C(=O)N2C(=C(C#N)C1c4cccs4)N
1077,103905322,IC1=CNC(=O)n2cc(nc12)c3ccccc3
1078,103905323,CCc1c([nH]c2nccnc12)c3ccc(cc3)C(=O)C
1079,103905324,Cc1ccc(cc1)c2cc3nc(Br)cnc3[nH]2
1080,103905325,Cc1cc(C)cc(NC(=O)NC2=NN(C(=O)C2)c3ccccc3)c1
1081,103905326,FC(F)Sc1ccc(NC(=O)Cc2ccc(cc2)c3cccnc3)cc1
1082,103905327,O=C1Cc2cc(cnc2N1)c3ccccc3
1083,103905329,Nc1nccc2cnc(c3ccccc3)n12
